580,"Schiphol","Amsterdam","Netherlands","AMS","EHAM",52.308613,4.763889,-11,1,"E"
581,"Budel","Weert","Netherlands","","EHBD",51.25528,5.601389,114,1,"E"
582,"Maastricht","Maastricht","Netherlands","MST","EHBK",50.911658,5.770144,375,1,"E"
583,"Deelen","Deelen","Netherlands","","EHDL",52.060556,5.873056,158,1,"E"
584,"Drachten","Drachten","Netherlands","","EHDR",53.119167,6.129722,14,1,"E"
585,"Eindhoven","Eindhoven","Netherlands","EIN","EHEH",51.450139,5.374528,74,1,"E"
586,"Eelde","Groningen","Netherlands","GRQ","EHGG",53.11972,6.579444,17,1,"E"
587,"Gilze Rijen","Gilze-rijen","Netherlands","","EHGR",51.567389,4.931833,49,1,"E"
588,"De Kooy","De Kooy","Netherlands","DHR","EHKD",52.923353,4.780625,3,1,"E"
589,"Lelystad","Lelystad","Netherlands","","EHLE",52.460278,5.527222,-13,1,"E"
590,"Leeuwarden","Leeuwarden","Netherlands","LWR","EHLW",53.228611,5.760556,3,1,"E"
591,"Rotterdam","Rotterdam","Netherlands","RTM","EHRD",51.956944,4.437222,-15,1,"E"
592,"Soesterberg","Soesterberg","Netherlands","UTC","EHSB",52.1273,5.27619,66,1,"E"
593,"Twenthe","Enschede","Netherlands","ENS","EHTW",52.27,6.874167,114,1,"E"
594,"Valkenburg","Valkenburg","Netherlands","LID","EHVB",52.166139,4.417944,0,1,"E"
595,"Woensdrecht","Woensdrecht","Netherlands","WOE","EHWO",51.449092,4.342031,63,1,"E"
596,"Cork","Cork","Ireland","ORK","EICK",51.841269,-8.491111,502,0,"E"
597,"Galway","Galway","Ireland","GWY","EICM",53.300175,-8.941592,81,0,"E"
599,"Dublin","Dublin","Ireland","DUB","EIDW",53.421333,-6.270075,242,0,"E"
600,"Ireland West Knock","Connaught","Ireland","NOC","EIKN",53.910297,-8.818492,665,0,"E"
601,"Kerry","Kerry","Ireland","KIR","EIKY",52.180878,-9.523783,112,0,"E"
602,"Casement","Casement","Ireland","","EIME",53.301667,-6.451333,319,0,"E"
603,"Shannon","Shannon","Ireland","SNN","EINN",52.701978,-8.924817,46,0,"E"
604,"Sligo","Sligo","Ireland","SXL","EISG",54.280214,-8.599206,11,0,"E"
605,"Waterford","Waterford","Ireland","WAT","EIWF",52.1872,-7.086964,119,0,"E"
607,"Aarhus","Aarhus","Denmark","AAR","EKAH",56.300017,10.619008,82,1,"E"
608,"Billund","Billund","Denmark","BLL","EKBI",55.740322,9.151778,247,1,"E"
609,"Kastrup","Copenhagen","Denmark","CPH","EKCH",55.617917,12.655972,17,1,"E"
610,"Esbjerg","Esbjerg","Denmark","EBJ","EKEB",55.525942,8.553403,97,1,"E"
611,"Gronholt Hillerod","Gronholt","Denmark","","EKGH",55.941387,12.382222,97,1,"E"
612,"Karup","Karup","Denmark","KRP","EKKA",56.297458,9.124628,170,1,"E"
613,"Laeso","Laeso","Denmark","","EKLS",57.277228,11.000083,25,1,"E"
614,"Lolland Falster Maribo","Maribo","Denmark","","EKMB",54.699344,11.440117,16,1,"E"
615,"Odense","Odense","Denmark","ODE","EKOD",55.476664,10.330933,56,1,"E"
616,"Krusa Padborg","Krusa-padborg","Denmark","","EKPB",54.870306,9.279014,88,1,"E"
617,"Roskilde","Copenhagen","Denmark","RKE","EKRK",55.585567,12.131428,146,1,"E"
618,"Bornholm Ronne","Ronne","Denmark","RNN","EKRN",55.063267,14.759558,52,1,"E"
619,"Sonderborg","Soenderborg","Denmark","SGD","EKSB",54.964367,9.791731,24,1,"E"
621,"Skrydstrup","Skrydstrup","Denmark","SKS","EKSP",55.225553,9.263931,141,1,"E"
622,"Skive","Skive","Denmark","","EKSV",56.550208,9.172983,74,1,"E"
623,"Thisted","Thisted","Denmark","TED","EKTS",57.0688,8.705225,23,1,"E"
624,"Kolding Vamdrup","Kolding","Denmark","","EKVD",55.436283,9.330925,143,1,"E"
625,"Vagar","Vagar","Faroe Islands","FAE","EKVG",62.063628,-7.277219,280,0,"E"
626,"Aars","Vesthimmerland","Denmark","","EKVH",56.846944,9.458611,119,1,"E"
627,"Stauning","Stauning","Denmark","STA","EKVJ",55.990122,8.353906,17,1,"E"
628,"Aalborg","Aalborg","Denmark","AAL","EKYT",57.092789,9.849164,10,1,"E"
629,"Luxembourg","Luxemburg","Luxembourg","LUX","ELLX",49.626575,6.211517,1234,1,"E"
630,"Vigra","Alesund","Norway","AES","ENAL",62.560372,6.110164,69,1,"E"
631,"Andenes","Andoya","Norway","ANX","ENAN",69.2925,16.144167,43,1,"E"
632,"Alta","Alta","Norway","ALF","ENAT",69.976111,23.371667,9,1,"E"
633,"Bomoen","Voss","Norway","","ENBM",60.63885,6.501497,300,1,"E"
634,"Bronnoy","Bronnoysund","Norway","BNN","ENBN",65.461111,12.2175,25,1,"E"
635,"Bodo","Bodo","Norway","BOO","ENBO",67.269167,14.365278,42,1,"E"
636,"Flesland","Bergen","Norway","BGO","ENBR",60.293386,5.218142,170,1,"E"
637,"Batsfjord","Batsfjord","Norway","BJF","ENBS",70.600278,29.6925,490,1,"E"
638,"Kjevik","Kristiansand","Norway","KRS","ENCN",58.204214,8.085369,57,1,"E"
639,"Dagali","Geilo","Norway","","ENDI",60.416667,8.512778,2618,1,"E"
640,"Bardufoss","Bardufoss","Norway","BDU","ENDU",69.055758,18.540356,252,1,"E"
641,"Evenes","Harstad/Narvik","Norway","EVE","ENEV",68.4913,16.678108,84,1,"E"
642,"Leirin","Fagernes","Norway","VDB","ENFG",61.015556,9.288056,2697,1,"E"
643,"Floro","Floro","Norway","FRO","ENFL",61.583611,5.024722,37,1,"E"
644,"Gardermoen","Oslo","Norway","OSL","ENGM",60.193917,11.100361,681,1,"E"
645,"Karmoy","Haugesund","Norway","HAU","ENHD",59.345267,5.208364,86,1,"E"
646,"Hasvik","Hasvik","Norway","HAA","ENHK",70.486675,22.139744,21,1,"E"
647,"Kvernberget","Kristiansund","Norway","KSU","ENKB",63.111781,7.824522,204,1,"E"
648,"Kjeller","Kjeller","Norway","","ENKJ",59.969336,11.036089,354,1,"E"
649,"Hoybuktmoen","Kirkenes","Norway","KKN","ENKR",69.725781,29.891295,283,1,"E"
650,"Lista","Farsund","Norway","FAN","ENLI",58.099486,6.62605,29,1,"E"
651,"Aro","Molde","Norway","MOL","ENML",62.744722,7.2625,10,1,"E"
652,"Kjaerstad","Mosjoen","Norway","MJF","ENMS",65.783997,13.214914,237,1,"E"
653,"Banak","Lakselv","Norway","LKL","ENNA",70.068814,24.973489,25,1,"E"
654,"Notodden","Notodden","Norway","NTB","ENNO",59.565683,9.212222,63,1,"E"
655,"Orland","Orland","Norway","OLA","ENOL",63.698908,9.604003,28,1,"E"
656,"Roros","Roros","Norway","RRS","ENRO",62.578411,11.342347,2054,1,"E"
657,"Moss","Rygge","Norway","RYG","ENRY",59.378933,10.785389,174,1,"E"
658,"Longyear","Svalbard","Norway","LYR","ENSB",78.246111,15.465556,88,1,"E"
659,"Geiteryggen","Skien","Norway","SKE","ENSN",59.185,9.566944,463,1,"E"
660,"Sorstokken","Stord","Norway","SRP","ENSO",59.791925,5.34085,160,1,"E"
662,"Stokka","Sandnessjoen","Norway","SSJ","ENST",65.956828,12.468944,56,1,"E"
663,"Langnes","Tromso","Norway","TOS","ENTC",69.683333,18.918919,31,1,"E"
664,"Torp","Sandefjord","Norway","TRF","ENTO",59.186703,10.258628,286,1,"E"
665,"Vaernes","Trondheim","Norway","TRD","ENVA",63.457556,10.92425,56,1,"E"
666,"Sola","Stavanger","Norway","SVG","ENZV",58.876778,5.637856,29,1,"E"
667,"Babice","Warsaw","Poland","","EPBC",52.268494,20.911047,352,1,"E"
668,"Lech Walesa","Gdansk","Poland","GDN","EPGD",54.377569,18.466222,489,1,"E"
669,"Balice","Krakow","Poland","KRK","EPKK",50.077731,19.784836,791,1,"E"
670,"Muchowiec","Katowice","Poland","","EPKM",50.238147,19.034181,909,1,"E"
671,"Pyrzowice","Katowice","Poland","KTW","EPKT",50.474253,19.080019,995,1,"E"
673,"Mielec","Mielec","Poland","","EPML",50.322275,21.462131,548,1,"E"
674,"Lawica","Poznan","Poland","POZ","EPPO",52.421031,16.826325,308,1,"E"
675,"Jasionka","Rzeszow","Poland","RZE","EPRZ",50.109958,22.019,675,1,"E"
676,"Goleniow","Szczecin","Poland","SZZ","EPSC",53.584731,14.902206,154,1,"E"
677,"Redzikowo","Slupsk","Poland","OSP","EPSK",54.478889,17.1075,217,1,"E"
678,"Swidwin","Shapaja","Poland","","EPSN",53.790639,15.82625,385,1,"E"
679,"Okecie","Warsaw","Poland","WAW","EPWA",52.16575,20.967122,362,1,"E"
680,"Strachowice","Wroclaw","Poland","WRO","EPWR",51.102683,16.885836,404,1,"E"
681,"Babimost","Zielona Gora","Poland","IEG","EPZG",52.138517,15.798556,194,1,"E"
682,"Malmen","Linkoeping","Sweden","","ESCF",58.402278,15.525683,308,1,"E"
683,"Bravalla","Norrkoeping","Sweden","","ESCK",58.610867,16.103592,90,1,"E"
684,"Uppsala","Uppsala","Sweden","","ESCM",59.897328,17.588581,68,1,"E"
685,"Ronneby","Ronneby","Sweden","RNB","ESDF",56.266667,15.265,191,1,"E"
686,"Rada","Rada","Sweden","","ESFR",58.498136,13.053231,230,1,"E"
687,"Landvetter","Gothenborg","Sweden","GOT","ESGG",57.662836,12.279819,506,1,"E"
688,"Jonkoping","Joenkoeping","Sweden","JKG","ESGJ",57.757594,14.068731,741,1,"E"
689,"Falkoping","Falkoping","Sweden","","ESGK",58.169794,13.587847,785,1,"E"
690,"Lidkoping","Lidkoping","Sweden","LDK","ESGL",58.465522,13.174414,200,1,"E"
691,"Save","Gothenborg","Sweden","GSE","ESGP",57.774722,11.870372,59,1,"E"
692,"Skovde","Skovde","Sweden","KVB","ESGR",58.4564,13.972672,324,1,"E"
693,"Trollhattan Vanersborg","Trollhattan","Sweden","THN","ESGT",58.318056,12.345,137,1,"E"
694,"Karlsborg","Karlsborg","Sweden","","ESIA",58.513842,14.507119,308,1,"E"
695,"Satenas","Satenas","Sweden","","ESIB",58.426445,12.714389,181,1,"E"
696,"Barkarby","Stockholm","Sweden","","ESKB",59.418694,17.890694,50,1,"E"
697,"Karlskoga","Karlskoga","Sweden","KSK","ESKK",59.345867,14.495922,400,1,"E"
698,"Mora","Mora","Sweden","MXX","ESKM",60.957908,14.511383,634,1,"E"
699,"Skavsta","Stockholm","Sweden","NYO","ESKN",58.788636,16.912189,140,1,"E"
700,"Arvika","Arvika","Sweden","","ESKV",59.675856,12.639442,237,1,"E"
701,"Emmaboda","Emmaboda","Sweden","","ESMA",56.610761,15.604761,442,1,"E"
702,"Feringe","Ljungby","Sweden","","ESMG",56.950278,13.921667,538,1,"E"
703,"Kristianstad","Kristianstad","Sweden","KID","ESMK",55.921686,14.085536,76,1,"E"
704,"Landskrona","Landskrona","Sweden","JLD","ESML",55.944444,12.869444,194,1,"E"
705,"Oskarshamn","Oskarshamn","Sweden","OSK","ESMO",57.350453,16.497972,96,1,"E"
706,"Anderstorp","Anderstorp","Sweden","","ESMP",57.264167,13.599439,507,1,"E"
707,"Kalmar","Kalkmar","Sweden","KLR","ESMQ",56.685531,16.287578,17,1,"E"
708,"Sturup","Malmoe","Sweden","MMX","ESMS",55.530193,13.371639,236,1,"E"
709,"Halmstad","Halmstad","Sweden","HAD","ESMT",56.691128,12.820211,101,1,"E"
710,"Hagshult","Hagshult","Sweden","","ESMV",57.292222,14.137222,556,1,"E"
711,"Kronoberg","Vaxjo","Sweden","VXO","ESMX",56.929144,14.727994,610,1,"E"
712,"Hallviken","Hallviken","Sweden","","ESNA",63.738333,15.458333,1119,1,"E"
713,"Hedlanda","Hede","Sweden","","ESNC",62.408889,13.747222,1460,1,"E"
714,"Sveg","Sveg","Sweden","EVG","ESND",62.047811,14.42295,1178,1,"E"
715,"Gallivare","Gallivare","Sweden","GEV","ESNG",67.132408,20.814636,1027,1,"E"
716,"Hudiksvall","Hudiksvall","Sweden","HUV","ESNH",61.768092,17.080719,95,1,"E"
717,"Jokkmokk","Jokkmokk","Sweden","","ESNJ",66.496236,20.147181,904,1,"E"
718,"Kramfors Solleftea","Kramfors","Sweden","KRF","ESNK",63.048597,17.768856,34,1,"E"
719,"Lycksele","Lycksele","Sweden","LYC","ESNL",64.548322,18.716219,705,1,"E"
720,"Optand","Optand","Sweden","","ESNM",63.128611,14.802778,1236,1,"E"
721,"Sundsvall Harnosand","Sundsvall","Sweden","SDL","ESNN",62.528125,17.443928,16,1,"E"
722,"Ornskoldsvik","Ornskoldsvik","Sweden","OER","ESNO",63.408339,18.990039,354,1,"E"
723,"Pitea","Pitea","Sweden","","ESNP",65.398333,21.260833,43,1,"E"
724,"Kiruna","Kiruna","Sweden","KRN","ESNQ",67.821986,20.336764,1508,1,"E"
725,"Orsa","Orsa","Sweden","","ESNR",61.190033,14.712567,683,1,"E"
726,"Skelleftea","Skelleftea","Sweden","SFT","ESNS",64.624772,21.076892,157,1,"E"
727,"Sattna","Sattna","Sweden","","ESNT",62.481369,17.002917,886,1,"E"
728,"Umea","Umea","Sweden","UME","ESNU",63.791828,20.282758,24,1,"E"
729,"Vilhelmina","Vilhelmina","Sweden","VHM","ESNV",64.579083,16.833575,1140,1,"E"
730,"Arvidsjaur","Arvidsjaur","Sweden","AJR","ESNX",65.590278,19.281944,1245,1,"E"
731,"Orebro","Orebro","Sweden","ORB","ESOE",59.223733,15.037956,188,1,"E"
733,"Vasteras","Vasteras","Sweden","VST","ESOW",59.589444,16.633611,21,1,"E"
734,"Kallax","Lulea","Sweden","LLA","ESPA",65.543758,22.121989,65,1,"E"
735,"Vidsel","Vidsel","Sweden","","ESPE",65.875325,20.149917,597,1,"E"
736,"Arboga","Arboga","Sweden","","ESQO",59.386585,15.924055,33,1,"E"
737,"Arlanda","Stockholm","Sweden","ARN","ESSA",59.651944,17.918611,137,1,"E"
738,"Bromma","Stockholm","Sweden","BMA","ESSB",59.354372,17.94165,47,1,"E"
739,"Borlange","Borlange","Sweden","BLE","ESSD",60.422017,15.515211,503,1,"E"
740,"Hultsfred","Hultsfred","Sweden","HLF","ESSF",57.525833,15.823333,366,1,"E"
741,"Gavle","Gavle","Sweden","GVX","ESSK",60.593333,16.951389,224,1,"E"
742,"Saab","Linkoeping","Sweden","LPI","ESSL",58.40615,15.680508,172,1,"E"
743,"Kungsangen","Norrkoeping","Sweden","NRK","ESSP",58.586253,16.250622,32,1,"E"
745,"Eskilstuna","Eskilstuna","Sweden","","ESSU",59.351078,16.7084,139,1,"E"
746,"Visby","Visby","Sweden","VBY","ESSV",57.662797,18.346211,164,1,"E"
748,"Kalixfors","Kalixfors","Sweden","","ESUK",67.764789,20.257228,1549,1,"E"
750,"Spangdahlem Ab","Spangdahlem","Germany","SPM","ETAD",49.972667,6.6925,1197,1,"E"
751,"Ramstein Ab","Ramstein","Germany","RMS","ETAR",49.436911,7.600283,776,1,"E"
752,"Bamberg Aaf","Bamberg","Germany","","ETEJ",49.920433,10.914233,823,1,"E"
753,"Giebelstadt Aaf","Giebelstadt","Germany","GHF","ETEU",49.648131,9.966494,980,1,"E"
754,"Buckeburg","Brueckeburg","Germany","","ETHB",52.2785,9.082167,230,1,"E"
755,"Celle","Celle","Germany","ZCN","ETHC",52.5912,10.022133,129,1,"E"
756,"Rheine Bentlage","Rheine-brentlange","Germany","","ETHE",52.291167,7.387,129,1,"E"
757,"Fritzlar","Fritzlar","Germany","","ETHF",51.1145,9.285833,566,1,"E"
758,"Laupheim","Laupheim","Germany","","ETHL",48.220297,9.910019,1766,1,"E"
759,"Mendig","Mendig","Germany","","ETHM",50.366,7.315333,597,1,"E"
760,"Niederstetten","Niederstetten","Germany","","ETHN",49.391833,9.958167,1536,1,"E"
761,"Roth","Roth","Germany","","ETHR",49.2175,11.100167,1268,1,"E"
762,"Fassberg","Fassberg","Germany","","ETHS",52.919406,10.197528,245,1,"E"
763,"Grafenwohr Aaf","Grafenwoehr","Germany","","ETIC",49.698686,11.940175,1363,1,"E"
764,"Hanau Aaf","Hanau","Germany","ZNF","ETID",50.169189,8.961586,368,1,"E"
765,"Hohenfels Aaf","Hohenfels","Germany","","ETIH",49.218056,11.836111,1455,1,"E"
766,"Kitzingen Aaf","Kitzingen","Germany","","ETIN",49.743057,10.200556,689,1,"E"
767,"Nordholz","Nordholz","Germany","","ETMN",53.767667,8.6585,74,1,"E"
768,"Diepholz","Diepholz","Germany","","ETND",52.585514,8.341014,127,1,"E"
769,"Geilenkirchen","Geilenkirchen","Germany","GKE","ETNG",50.960817,6.042422,296,1,"E"
770,"Hohn","Hohn","Germany","","ETNH",54.312167,9.538167,39,1,"E"
771,"Jever","Jever","Germany","","ETNJ",53.5335,7.888667,24,1,"E"
772,"Laage","Laage","Germany","RLG","ETNL",53.918167,12.278333,138,1,"E"
773,"Norvenich","Noervenich","Germany","","ETNN",50.831167,6.658167,386,1,"E"
774,"Schleswig","Schleswig","Germany","","ETNS",54.459333,9.516333,70,1,"E"
775,"Wittmundhafen","Wittmundhafen","Germany","","ETNT",53.547833,7.667333,26,1,"E"
776,"Neubrandenburg","Neubrandenburg","Germany","","ETNU",53.602167,13.306,228,1,"E"
777,"Wunstorf","Wunstorf","Germany","","ETNW",52.457333,9.427167,187,1,"E"
778,"Vilseck Aaf","Vilseck","Germany","","ETOI",49.63361,11.767222,1353,1,"E"
779,"Coleman Aaf","Coleman","Germany","","ETOR",49.563569,8.463392,309,1,"E"
780,"Wiesbaden Aaf","Wiesbaden","Germany","","ETOU",50.049819,8.325397,461,1,"E"
781,"Landsberg Lech","Landsberg","Germany","","ETSA",48.0705,10.906,2044,1,"E"
782,"Buchel","Buechel","Germany","","ETSB",50.173833,7.063333,1568,1,"E"
783,"Erding","Erding","Germany","","ETSE",48.322333,11.948667,1515,1,"E"
784,"Furstenfeldbruck","Fuerstenfeldbruck","Germany","FEL","ETSF",48.205667,11.267,1703,1,"E"
785,"Holzdorf","Holzdorf","Germany","","ETSH",51.767833,13.167667,265,1,"E"
786,"Ingolstadt Manching","Ingolstadt","Germany","","ETSI",48.715667,11.534,1202,1,"E"
787,"Lechfeld","Lechfeld","Germany","","ETSL",48.1855,10.861167,1822,1,"E"
788,"Neuburg","Neuburg","Germany","","ETSN",48.711,11.2115,1249,1,"E"
789,"Gutersloh","Guetersloh","Germany","GUT","ETUO",51.922833,8.306333,236,1,"E"
1051,"Fuerteventura","Fuerteventura","Spain","FUE","GCFV",28.452717,-13.863761,83,0,"E"
1052,"Hierro","Hierro","Spain","VDE","GCHI",27.814847,-17.887056,103,0,"E"
1053,"La Palma","Santa Cruz De La Palma","Spain","SPC","GCLA",28.626478,-17.755611,107,0,"E"
1054,"Gran Canaria","Gran Canaria","Spain","LPA","GCLP",27.931886,-15.386586,78,0,"E"
1055,"Lanzarote","Las Palmas","Spain","ACE","GCRR",28.945464,-13.605225,47,0,"E"
1056,"Tenerife Sur","Tenerife","Spain","TFS","GCTS",28.044475,-16.572489,209,0,"E"
1057,"Tenerife Norte","Tenerife","Spain","TFN","GCXO",28.482653,-16.341536,2073,0,"E"
1058,"Melilla","Melilla","Spain","MLN","GEML",35.279817,-2.956256,156,0,"E"
6888,"Dusseldorf Hauptbahnhof","Dusseldorf","Germany","QDU",\N,51.220278,6.792778,125,1,"E"
1190,"Tirana Rinas","Tirana","Albania","TIA","LATI",41.414742,19.720561,126,1,"E"
1191,"Burgas","Bourgas","Bulgaria","BOJ","LBBG",42.569583,27.515236,135,2,"E"
1192,"Gorna Oryahovitsa","Gorna Orechovica","Bulgaria","GOZ","LBGO",43.151444,25.712889,285,2,"E"
1193,"Plovdiv","Plovdiv","Bulgaria","PDV","LBPD",42.067806,24.850833,597,2,"E"
1194,"Sofia","Sofia","Bulgaria","SOF","LBSF",42.695194,23.406167,1742,2,"E"
1195,"Stara Zagora","Stara Zagora","Bulgaria","","LBSZ",42.376667,25.655195,558,2,"E"
1196,"Varna","Varna","Bulgaria","VAR","LBWN",43.232072,27.825106,230,2,"E"
1197,"Larnaca","Larnaca","Cyprus","LCA","LCLK",34.875117,33.62485,8,2,"E"
1198,"Pafos Intl","Paphos","Cyprus","PFO","LCPH",34.718039,32.485731,41,2,"E"
1199,"Akrotiri","Akrotiri","Cyprus","AKT","LCRA",34.590416,32.987861,76,2,"E"
1200,"Dubrovnik","Dubrovnik","Croatia","DBV","LDDU",42.561353,18.268244,527,1,"E"
1201,"Cepin","Cepin","Croatia","","LDOC",45.542169,18.636233,299,1,"E"
1202,"Osijek","Osijek","Croatia","OSI","LDOS",45.462667,18.810156,290,1,"E"
1203,"Pula","Pula","Croatia","PUY","LDPL",44.893533,13.922192,274,1,"E"
1204,"Grobnicko Polje","Grobnik","Croatia","","LDRG",45.379483,14.503756,951,1,"E"
1205,"Rijeka","Rijeka","Croatia","RJK","LDRI",45.216889,14.570267,278,1,"E"
1206,"Split","Split","Croatia","SPU","LDSP",43.538944,16.297964,79,1,"E"
1207,"Varazdin","Varazdin","Croatia","","LDVA",46.294724,16.38125,548,1,"E"
1208,"Zagreb","Zagreb","Croatia","ZAG","LDZA",45.742931,16.068778,353,1,"E"
1209,"Zadar","Zadar","Croatia","ZAD","LDZD",44.108269,15.346697,289,1,"E"
1210,"Udbina","Udbina","Croatia","","LDZU",44.55761,15.774361,2462,1,"E"
1211,"Albacete","Albacete","Spain","","LEAB",38.948528,-1.863517,2302,1,"E"
1212,"Alicante","Alicante","Spain","ALC","LEAL",38.282169,-0.558156,142,1,"E"
1213,"Almeria","Almeria","Spain","LEI","LEAM",36.843936,-2.370097,70,1,"E"
1214,"Asturias","Aviles","Spain","OVD","LEAS",43.563567,-6.034622,416,1,"E"
1215,"Cordoba","Cordoba","Spain","ODB","LEBA",37.842006,-4.848878,297,1,"E"
1216,"Bilbao","Bilbao","Spain","BIO","LEBB",43.301097,-2.910608,138,1,"E"
1218,"Barcelona","Barcelona","Spain","BCN","LEBL",41.297078,2.078464,12,1,"E"
1219,"Talavera La Real","Badajoz","Spain","BJZ","LEBZ",38.89125,-6.821333,609,1,"E"
1220,"A Coruna","La Coruna","Spain","LCG","LECO",43.302061,-8.377256,326,1,"E"
1221,"Armilla","Granada","Spain","","LEGA",37.133222,-3.635694,2297,1,"E"
1222,"Girona","Gerona","Spain","GRO","LEGE",41.900969,2.760547,468,1,"E"
1223,"Granada","Granada","Spain","GRX","LEGR",37.188731,-3.777356,1860,1,"E"
1224,"Getafe","Madrid","Spain","","LEGT",40.294139,-3.723833,2029,1,"E"
1225,"Ibiza","Ibiza","Spain","IBZ","LEIB",38.872858,1.373117,20,1,"E"
1226,"Jerez","Jerez","Spain","XRY","LEJR",36.744622,-6.060111,93,1,"E"
1227,"Murcia San Javier","Murcia","Spain","MJV","LELC",37.774972,-0.812389,11,1,"E"
6887,"Alexion","Porto Heli","Greece","PKH","LGHL",37.298792,23.148986,2224,2,"E"
1229,"Barajas","Madrid","Spain","MAD","LEMD",40.493556,-3.566764,2000,1,"E"
1230,"Malaga","Malaga","Spain","AGP","LEMG",36.6749,-4.499106,52,1,"E"
1231,"Menorca","Menorca","Spain","MAH","LEMH",39.862597,4.218647,298,1,"E"
1232,"Moron Ab","Sevilla","Spain","OZP","LEMO",37.174917,-5.615944,285,1,"E"
1233,"Ocana","Ocana","Spain","","LEOC",39.9375,-3.503333,2405,1,"E"
1234,"Pamplona","Pamplona","Spain","PNA","LEPP",42.770039,-1.646331,1504,1,"E"
1235,"Alcantarilla","Murcia","Spain","","LERI",37.951111,-1.230319,250,1,"E"
1236,"Reus","Reus","Spain","REU","LERS",41.147392,1.167172,234,1,"E"
1237,"Rota Ns","Rota","Spain","","LERT",36.645211,-6.349458,86,1,"E"
1238,"Salamanca","Salamanca","Spain","SLM","LESA",40.952117,-5.501986,2595,1,"E"
1239,"Son Bonet","Son Bonet","Spain","","LESB",39.598889,2.702778,135,1,"E"
1240,"Palma De Mallorca","Palma De Mallorca","Spain","","LESJ",39.551675,2.738808,27,1,"E"
1241,"San Luis","San Luis","Spain","","LESL",39.862222,4.258333,197,1,"E"
1242,"San Sebastian","San Sebastian","Spain","EAS","LESO",43.356519,-1.790611,15,1,"E"
1243,"Santiago","Santiago","Spain","SCQ","LEST",42.896333,-8.415144,1213,1,"E"
1244,"Seo De Urgel","Seo De Urgel","Spain","LEU","LESU",42.338611,1.409167,2625,1,"E"
1245,"Torrejon","Madrid","Spain","TOJ","LETO",40.496747,-3.445872,2026,1,"E"
1246,"Valencia","Valencia","Spain","VLC","LEVC",39.489314,-0.481625,225,1,"E"
1247,"Valladolid","Valladolid","Spain","VLL","LEVD",41.706111,-4.851944,2775,1,"E"
1248,"Cuatro Vientos","Madrid","Spain","","LEVS",40.370678,-3.785144,2267,1,"E"
1249,"Vitoria","Vitoria","Spain","VIT","LEVT",42.882836,-2.724469,1682,1,"E"
1250,"Vigo","Vigo","Spain","VGO","LEVX",42.2318,-8.626775,855,1,"E"
1251,"Santander","Santander","Spain","SDR","LEXJ",43.427064,-3.820006,16,1,"E"
1252,"Zaragoza Ab","Zaragoza","Spain","ZAZ","LEZG",41.666242,-1.041553,863,1,"E"
1253,"Sevilla","Sevilla","Spain","SVQ","LEZL",37.418,-5.893106,111,1,"E"
1254,"Calais Dunkerque","Calais","France","CQF","LFAC",50.962097,1.954764,12,1,"E"
1255,"Peronne St Quentin","Peronne","France","","LFAG",49.868547,3.029578,295,1,"E"
1256,"Les Loges","Nangis","France","","LFAI",48.596219,3.006786,428,1,"E"
1257,"Couterne","Bagnole-de-l'orne","France","","LFAO",48.545836,-0.387444,718,1,"E"
1258,"Bray","Albert","France","","LFAQ",49.971531,2.697661,364,1,"E"
1259,"Le Touquet Paris Plage","Le Tourquet","France","LTQ","LFAT",50.517385,1.620587,36,1,"E"
1260,"Denain","Valenciennes","France","","LFAV",50.325808,3.461264,177,1,"E"
1261,"Glisy","Amiens","France","","LFAY",49.873019,2.387075,208,1,"E"
1262,"La Garenne","Agen","France","AGF","LFBA",44.174721,0.590556,204,1,"E"
1263,"Cazaux","Cazaux","France","","LFBC",44.533333,-1.125,84,1,"E"
1264,"Merignac","Bordeaux","France","BOD","LFBD",44.828335,-0.715556,162,1,"E"
1265,"Roumaniere","Bergerac","France","EGC","LFBE",44.825279,0.518611,171,1,"E"
1266,"Francazal","Toulouse","France","","LFBF",43.545555,1.3675,535,1,"E"
1267,"Chateaubernard","Cognac","France","CNG","LFBG",45.658333,-0.3175,102,1,"E"
1268,"Biard","Poitiers","France","PIS","LFBI",46.587745,0.306666,423,1,"E"
1269,"Montlucon Gueret","Montlucon-gueret","France","","LFBK",46.222644,2.363964,1497,1,"E"
1270,"Bellegarde","Limoges","France","LIG","LFBL",45.862778,1.179444,1300,1,"E"
1271,"Mont De Marsan","Mont-de-marsan","France","","LFBM",43.911667,-0.5075,203,1,"E"
1272,"Souche","Niort","France","NIT","LFBN",46.311303,-0.401503,203,1,"E"
1273,"Blagnac","Toulouse","France","TLS","LFBO",43.629075,1.363819,499,1,"E"
1274,"Pau Pyrenees","Pau","France","PUF","LFBP",43.38,-0.418611,616,1,"E"
1275,"Lherm","La Rochelle","France","","LFBR",43.448891,1.263333,622,1,"E"
1276,"Lourdes","Tarbes","France","LDE","LFBT",43.178675,-0.006439,1260,1,"E"
1277,"Brie Champniers","Angouleme","France","ANG","LFBU",45.729247,0.221456,436,1,"E"
1278,"La Roche","Brive","France","BVE","LFBV",45.150833,1.469167,379,1,"E"
1279,"Bassillac","Perigueux","France","PGX","LFBX",45.198055,0.815556,328,1,"E"
1280,"Anglet","Biarritz-bayonne","France","BIQ","LFBZ",43.468419,-1.523325,245,1,"E"
1281,"Lalbenque","Cahors","France","","LFCC",44.351387,1.475278,912,1,"E"
